"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"383213","781236","","999","WWEIA Category code","1204"
"399596","781236","","999","WWEIA Category description","Flavored milk, reduced fat"
"356703","781237","1","1001","","Hershey's Lite"
"356704","781237","2","1001","","1% fat"
"374988","781237","","999","Fortification identifier code","2a"
"383214","781237","","999","WWEIA Category code","1206"
"399597","781237","","999","WWEIA Category description","Flavored milk, lowfat"
"356705","781238","1","1001","","nonfat milk"
"356706","781238","2","1001","","Hershey's Lite"
"356707","781238","3","1001","","skim fat"
"374989","781238","","999","Fortification identifier code","2a"
"383215","781238","","999","WWEIA Category code","1208"
"399598","781238","","999","WWEIA Category description","Flavored milk, nonfat"
"356708","781239","1","1001","","almond, coconut, rice, or soy milk"
"374990","781239","","999","Fortification identifier code","2"
"383216","781239","","999","WWEIA Category code","1404"
"399599","781239","","999","WWEIA Category description","Milk substitutes"
"356709","781240","1","1001","","Hershey's"
"374991","781240","","999","Fortification identifier code","2a"
"383217","781240","","999","WWEIA Category code","1204"
"399600","781240","","999","WWEIA Category description","Flavored milk, reduced fat"
"356710","781241","1","1001","","Hershey's"
"374992","781241","","999","Fortification identifier code","2a"
"383218","781241","","999","WWEIA Category code","1202"
"399601","781241","","999","WWEIA Category description","Flavored milk, whole"
"356711","781242","1","1001","","Hershey's"
"356712","781242","2","1001","","2% fat"
"374993","781242","","999","Fortification identifier code","2a"
"383219","781242","","999","WWEIA Category code","1204"
"399602","781242","","999","WWEIA Category description","Flavored milk, reduced fat"
"356713","781243","1","1001","","Hershey's"
"356714","781243","2","1001","","1% fat"
"374994","781243","","999","Fortification identifier code","2a"
"383220","781243","","999","WWEIA Category code","1206"
"399603","781243","","999","WWEIA Category description","Flavored milk, lowfat"
"356715","781244","1","1001","","nonfat milk"
"356716","781244","2","1001","","Hershey's"
"356717","781244","3","1001","","skim"
"374995","781244","","999","Fortification identifier code","2a"
"383221","781244","","999","WWEIA Category code","1208"
"399604","781244","","999","WWEIA Category description","Flavored milk, nonfat"
"356718","781245","1","1001","","almond, coconut, rice, or soy milk"
"374996","781245","","999","Fortification identifier code","2"
"383222","781245","","999","WWEIA Category code","1404"
"399605","781245","","999","WWEIA Category description","Milk substitutes"
"356719","781246","1","1001","","cocoa mix, NFS"
"356720","781246","2","1001","","Swiss Miss"
"356721","781246","3","1001","","Hershey's"
"356722","781246","4","1001","","Nestle's"
"356723","781246","5","1001","","Carnation"
"356724","781246","6","1001","","mint flavored"
"383223","781246","","999","WWEIA Category code","1208"
"399606","781246","","999","WWEIA Category description","Flavored milk, nonfat"
"356725","781247","1","1001","","cocoa mix, NFS"
"356726","781247","2","1001","","Swiss Miss"
"356727","781247","3","1001","","Hershey's"
"356728","781247","4","1001","","Nestle's"
"356729","781247","5","1001","","Carnation"
"374997","781247","","999","Fortification identifier code","2a"
"383224","781247","","999","WWEIA Category code","1202"
"399607","781247","","999","WWEIA Category description","Flavored milk, whole"
"356730","781248","1","1001","","cocoa mix, NFS"
"356731","781248","2","1001","","Swiss Miss"
"356732","781248","3","1001","","Hershey's"
"356733","781248","4","1001","","Nestle's"
"356734","781248","5","1001","","Carnation"
"356735","781248","6","1001","","NS as to type of milk"
"356736","781248","7","1001","","2% fat"
"374998","781248","","999","Fortification identifier code","2a"
"383225","781248","","999","WWEIA Category code","1204"
"399608","781248","","999","WWEIA Category description","Flavored milk, reduced fat"
"356737","781249","1","1001","","cocoa mix, NFS"
"356738","781249","2","1001","","Swiss Miss"
"356739","781249","3","1001","","Hershey's"
"356740","781249","4","1001","","Nestle's"
"356741","781249","5","1001","","Carnation"
"356742","781249","6","1001","","1% fat"
"374999","781249","","999","Fortification identifier code","2a"
"383226","781249","","999","WWEIA Category code","1206"
"399609","781249","","999","WWEIA Category description","Flavored milk, lowfat"
"356743","781250","1","1001","","nonfat milk"
"356744","781250","2","1001","","cocoa mix, NFS"
"356745","781250","3","1001","","Swiss Miss"
"356746","781250","4","1001","","Hershey's"
"356747","781250","5","1001","","Nestle's"
"356748","781250","6","1001","","Carnation"
"356749","781250","7","1001","","skim"
"375000","781250","","999","Fortification identifier code","2a"
"383227","781250","","999","WWEIA Category code","1208"
"399610","781250","","999","WWEIA Category description","Flavored milk, nonfat"
"356750","781251","1","1001","","almond, coconut, rice, and soy milk"
"356751","781251","2","1001","","cocoa mix, NFS"
"356752","781251","3","1001","","Swiss Miss"
"356753","781251","4","1001","","Hershey's"
"356754","781251","5","1001","","Nestle's"
"356755","781251","6","1001","","Carnation"
"375001","781251","","999","Fortification identifier code","2"
"383228","781251","","999","WWEIA Category code","1404"
"399611","781251","","999","WWEIA Category description","Milk substitutes"
"356756","781252","1","1001","","fat free, light, diet or sugar free mix"
"356757","781252","2","1001","","Swiss Miss"
"356758","781252","3","1001","","Hershey's"
"356759","781252","4","1001","","Nestle's"
"356760","781252","5","1001","","Carnation"
"375002","781252","","999","Fortification identifier code","1"
"383229","781252","","999","WWEIA Category code","1208"
"399612","781252","","999","WWEIA Category description","Flavored milk, nonfat"
"356761","781253","1","1001","","fat free, light, diet or sugar free"
"356762","781253","2","1001","","Swiss Miss"
"356763","781253","3","1001","","Hershey's"
"356764","781253","4","1001","","Nestle's"
"356765","781253","5","1001","","Carnation"
"375003","781253","","999","Fortification identifier code","1"
"383230","781253","","999","WWEIA Category code","1202"
"399613","781253","","999","WWEIA Category description","Flavored milk, whole"
"356766","781254","1","1001","","fat free, light, diet or sugar free mix"
"356767","781254","2","1001","","Swiss Miss"
"356768","781254","3","1001","","Hershey's"
"356769","781254","4","1001","","Nestle's"
"356770","781254","5","1001","","Carnation"
"356771","781254","6","1001","","NS as to type of milk"
"356772","781254","7","1001","","2% fat"
"375004","781254","","999","Fortification identifier code","1"
"383231","781254","","999","WWEIA Category code","1204"
"399614","781254","","999","WWEIA Category description","Flavored milk, reduced fat"
"356773","781255","1","1001","","fat free, light, diet or sugar free mix"
"356774","781255","2","1001","","Swiss Miss"
"356775","781255","4","1001","","Nestle's"
"356776","781255","5","1001","","Carnation"
"356777","781255","6","1001","","H ershey's"
"356778","781255","7","1001","","1% fat"
"375005","781255","","999","Fortification identifier code","1"
"383232","781255","","999","WWEIA Category code","1206"
"399615","781255","","999","WWEIA Category description","Flavored milk, lowfat"
"356779","781256","1","1001","","nonfat milk"
"356780","781256","2","1001","","fat free, light, diet or sugar free mix"
"356781","781256","3","1001","","Swiss Miss"
"356782","781256","4","1001","","Hershey's"
"356783","781256","5","1001","","Nestle's"
"356784","781256","6","1001","","Carnation"
"356785","781256","7","1001","","skim"
"375006","781256","","999","Fortification identifier code","1"
"383233","781256","","999","WWEIA Category code","1208"
"399616","781256","","999","WWEIA Category description","Flavored milk, nonfat"
"356786","781257","1","1001","","almond, coconut, rice, and soy milk"
"356787","781257","2","1001","","fat free, light, diet or sugar free mix"
"356788","781257","3","1001","","Swiss Miss"
"356789","781257","4","1001","","Hershey's"
"356790","781257","5","1001","","Nestle's"
"356791","781257","6","1001","","Carnation"
"375007","781257","","999","Fortification identifier code","1"
"383234","781257","","999","WWEIA Category code","1404"
"399617","781257","","999","WWEIA Category description","Milk substitutes"
"356792","781258","1","1001","","NS as to milk or drink"
"356793","781258","3","1001","","vanilla"
"356794","781258","6","1001","","flavors other than chocolate"
"375008","781258","","999","Fortification identifier code","1"
"383235","781258","","999","WWEIA Category code","1204"
"399618","781258","","999","WWEIA Category description","Flavored milk, reduced fat"
"356795","781259","2","1001","","flavors other than chocolate"
"356796","781259","3","1001","","vanilla"
"375009","781259","","999","Fortification identifier code","2a"
"383236","781259","","999","WWEIA Category code","1202"
"399619","781259","","999","WWEIA Category description","Flavored milk, whole"
"356797","781260","3","1001","","vanilla"
"356798","781260","7","1001","","flavors other than chocolate"
"356799","781260","8","1001","","2% fat"
"375010","781260","","999","Fortification identifier code","2a"
"383237","781260","","999","WWEIA Category code","1204"
"399620","781260","","999","WWEIA Category description","Flavored milk, reduced fat"
"356800","781261","3","1001","","vanilla"
"356801","781261","7","1001","","flavors other than chocolate"
"356802","781261","8","1001","","1% fat"
"375011","781261","","999","Fortification identifier code","2a"
"383238","781261","","999","WWEIA Category code","1206"
"399621","781261","","999","WWEIA Category description","Flavored milk, lowfat"
"356803","781262","1","1001","","nonfat milk"
"356804","781262","3","1001","","vanilla"
"356805","781262","6","1001","","flavors other than chocolate"
"356806","781262","7","1001","","skim"
"375012","781262","","999","Fortification identifier code","2a"
"383239","781262","","999","WWEIA Category code","1208"
"399622","781262","","999","WWEIA Category description","Flavored milk, nonfat"
"356807","781263","1","1001","","almond, coconut, rice, or soy milk"
"375013","781263","","999","Fortification identifier code","2"
"383240","781263","","999","WWEIA Category code","1404"
"399623","781263","","999","WWEIA Category description","Milk substitutes"
